"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",8820,810.661764705882
"2",1,"nonsevere","18-29 years",4866,619.872611464968
"3",1,"nonsevere","30-49 years",1969,150.24799694773
"4",1,"nonsevere","50-64 years",997,106.745182012848
"5",1,"nonsevere","65-74 years",681,131.594202898551
"6",1,"nonsevere","75+ years",681,186.575342465753
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",4,0.509554140127389
"9",1,"severe","30-49 years",3,0.228920259442961
"10",1,"severe","50-64 years",5,0.535331905781585
"11",1,"severe","65-74 years",12,2.31884057971015
"12",1,"severe","75+ years",18,4.93150684931507
"13",2,"nonsevere","0-17 years",11380,1045.95588235294
"14",2,"nonsevere","18-29 years",7384,940.636942675159
"15",2,"nonsevere","30-49 years",2665,203.357497138497
"16",2,"nonsevere","50-64 years",1535,164.346895074946
"17",2,"nonsevere","65-74 years",900,173.913043478261
"18",2,"nonsevere","75+ years",958,262.465753424658
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",1,0.127388535031847
"21",2,"severe","30-49 years",9,0.686760778328882
"22",2,"severe","50-64 years",3,0.321199143468951
"23",2,"severe","65-74 years",7,1.35265700483092
"24",2,"severe","75+ years",19,5.2054794520548
"25",3,"nonsevere","0-17 years",15149,1392.37132352941
"26",3,"nonsevere","18-29 years",10567,1346.11464968153
"27",3,"nonsevere","30-49 years",3764,287.218618847768
"28",3,"nonsevere","50-64 years",2041,218.522483940043
"29",3,"nonsevere","65-74 years",1238,239.227053140097
"30",3,"nonsevere","75+ years",1350,369.86301369863
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",1,0.127388535031847
"33",3,"severe","30-49 years",4,0.305227012590614
"34",3,"severe","50-64 years",9,0.963597430406852
"35",3,"severe","65-74 years",6,1.15942028985507
"36",3,"severe","75+ years",28,7.67123287671233
"37",4,"nonsevere","0-17 years",20791,1910.9375
"38",4,"nonsevere","18-29 years",14850,1891.71974522293
"39",4,"nonsevere","30-49 years",5510,420.450209843571
"40",4,"nonsevere","50-64 years",2956,316.488222698073
"41",4,"nonsevere","65-74 years",1773,342.608695652174
"42",4,"nonsevere","75+ years",1887,516.986301369863
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",1,0.127388535031847
"45",4,"severe","30-49 years",6,0.457840518885921
"46",4,"severe","50-64 years",6,0.642398286937902
"47",4,"severe","65-74 years",21,4.05797101449275
"48",4,"severe","75+ years",33,9.04109589041096
"49",5,"nonsevere","0-17 years",25849,2375.82720588235
"50",5,"nonsevere","18-29 years",18636,2374.0127388535
"51",5,"nonsevere","30-49 years",6882,525.143075162152
"52",5,"nonsevere","50-64 years",3791,405.888650963597
"53",5,"nonsevere","65-74 years",2183,421.835748792271
"54",5,"nonsevere","75+ years",2382,652.602739726027
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",2,0.254777070063694
"57",5,"severe","30-49 years",9,0.686760778328882
"58",5,"severe","50-64 years",12,1.2847965738758
"59",5,"severe","65-74 years",25,4.83091787439614
"60",5,"severe","75+ years",45,12.3287671232877
"61",6,"nonsevere","0-17 years",28650,2633.27205882353
"62",6,"nonsevere","18-29 years",20911,2663.82165605096
"63",6,"nonsevere","30-49 years",8144,621.442197634491
"64",6,"nonsevere","50-64 years",4299,460.278372591006
"65",6,"nonsevere","65-74 years",2617,505.700483091787
"66",6,"nonsevere","75+ years",2742,751.232876712329
"67",6,"severe","0-17 years",0,0
"68",6,"severe","18-29 years",3,0.382165605095541
"69",6,"severe","30-49 years",6,0.457840518885921
"70",6,"severe","50-64 years",17,1.82012847965739
"71",6,"severe","65-74 years",22,4.2512077294686
"72",6,"severe","75+ years",64,17.5342465753425
"73",7,"nonsevere","0-17 years",31659,2909.83455882353
"74",7,"nonsevere","18-29 years",22894,2916.43312101911
"75",7,"nonsevere","30-49 years",9100,694.391453643648
"76",7,"nonsevere","50-64 years",4919,526.659528907923
"77",7,"nonsevere","65-74 years",2852,551.111111111111
"78",7,"nonsevere","75+ years",3079,843.561643835616
"79",7,"severe","0-17 years",0,0
"80",7,"severe","18-29 years",9,1.14649681528662
"81",7,"severe","30-49 years",7,0.534147272033575
"82",7,"severe","50-64 years",12,1.2847965738758
"83",7,"severe","65-74 years",25,4.83091787439614
"84",7,"severe","75+ years",75,20.5479452054795
"85",8,"nonsevere","0-17 years",33911,3116.81985294118
"86",8,"nonsevere","18-29 years",24621,3136.43312101911
"87",8,"nonsevere","30-49 years",10211,779.16825639069
"88",8,"nonsevere","50-64 years",5555,594.75374732334
"89",8,"nonsevere","65-74 years",3240,626.086956521739
"90",8,"nonsevere","75+ years",3397,930.684931506849
"91",8,"severe","0-17 years",0,0
"92",8,"severe","18-29 years",11,1.40127388535032
"93",8,"severe","30-49 years",8,0.610454025181228
"94",8,"severe","50-64 years",18,1.9271948608137
"95",8,"severe","65-74 years",33,6.3768115942029
"96",8,"severe","75+ years",74,20.2739726027397
"97",9,"nonsevere","0-17 years",35784,3288.97058823529
"98",9,"nonsevere","18-29 years",25999,3311.97452229299
"99",9,"nonsevere","30-49 years",11269,859.900801220908
"100",9,"nonsevere","50-64 years",6078,650.749464668094
"101",9,"nonsevere","65-74 years",3519,680
"102",9,"nonsevere","75+ years",3735,1023.28767123288
"103",9,"severe","0-17 years",0,0
"104",9,"severe","18-29 years",11,1.40127388535032
"105",9,"severe","30-49 years",12,0.915681037771843
