"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",8889,817.003676470588
"2",1,"nonsevere","18-29 years",4836,616.050955414013
"3",1,"nonsevere","30-49 years",1962,149.713849675696
"4",1,"nonsevere","50-64 years",996,106.638115631692
"5",1,"nonsevere","65-74 years",672,129.855072463768
"6",1,"nonsevere","75+ years",697,190.958904109589
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",2,0.254777070063694
"9",1,"severe","30-49 years",3,0.228920259442961
"10",1,"severe","50-64 years",3,0.321199143468951
"11",1,"severe","65-74 years",10,1.93236714975845
"12",1,"severe","75+ years",13,3.56164383561644
"13",2,"nonsevere","0-17 years",11573,1063.69485294118
"14",2,"nonsevere","18-29 years",7420,945.222929936306
"15",2,"nonsevere","30-49 years",2840,216.711178939336
"16",2,"nonsevere","50-64 years",1436,153.747323340471
"17",2,"nonsevere","65-74 years",915,176.811594202899
"18",2,"nonsevere","75+ years",905,247.945205479452
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",6,0.764331210191083
"21",2,"severe","30-49 years",4,0.305227012590614
"22",2,"severe","50-64 years",5,0.535331905781585
"23",2,"severe","65-74 years",7,1.35265700483092
"24",2,"severe","75+ years",19,5.2054794520548
"25",3,"nonsevere","0-17 years",15103,1388.14338235294
"26",3,"nonsevere","18-29 years",10642,1355.66878980892
"27",3,"nonsevere","30-49 years",3979,303.624570774514
"28",3,"nonsevere","50-64 years",2158,231.049250535332
"29",3,"nonsevere","65-74 years",1207,233.236714975845
"30",3,"nonsevere","75+ years",1362,373.150684931507
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",4,0.509554140127389
"33",3,"severe","30-49 years",0,0
"34",3,"severe","50-64 years",14,1.49892933618844
"35",3,"severe","65-74 years",10,1.93236714975845
"36",3,"severe","75+ years",38,10.4109589041096
"37",4,"nonsevere","0-17 years",20788,1910.66176470588
"38",4,"nonsevere","18-29 years",14730,1876.43312101911
"39",4,"nonsevere","30-49 years",5664,432.20144982831
"40",4,"nonsevere","50-64 years",2988,319.914346895075
"41",4,"nonsevere","65-74 years",1697,327.92270531401
"42",4,"nonsevere","75+ years",1906,522.191780821918
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",1,0.127388535031847
"45",4,"severe","30-49 years",5,0.381533765738268
"46",4,"severe","50-64 years",14,1.49892933618844
"47",4,"severe","65-74 years",18,3.47826086956522
"48",4,"severe","75+ years",38,10.4109589041096
"49",5,"nonsevere","0-17 years",25726,2364.52205882353
"50",5,"nonsevere","18-29 years",18673,2378.72611464968
"51",5,"nonsevere","30-49 years",7016,535.368180083937
"52",5,"nonsevere","50-64 years",3897,417.237687366167
"53",5,"nonsevere","65-74 years",2140,413.526570048309
"54",5,"nonsevere","75+ years",2369,649.041095890411
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",12,1.52866242038217
"57",5,"severe","30-49 years",7,0.534147272033575
"58",5,"severe","50-64 years",18,1.9271948608137
"59",5,"severe","65-74 years",29,5.60386473429952
"60",5,"severe","75+ years",35,9.58904109589041
"61",6,"nonsevere","0-17 years",28643,2632.62867647059
"62",6,"nonsevere","18-29 years",20761,2644.71337579618
"63",6,"nonsevere","30-49 years",8006,610.911865700115
"64",6,"nonsevere","50-64 years",4411,472.269807280514
"65",6,"nonsevere","65-74 years",2442,471.884057971014
"66",6,"nonsevere","75+ years",2764,757.260273972603
"67",6,"severe","0-17 years",0,0
"68",6,"severe","18-29 years",2,0.254777070063694
"69",6,"severe","30-49 years",5,0.381533765738268
"70",6,"severe","50-64 years",28,2.99785867237687
"71",6,"severe","65-74 years",22,4.2512077294686
"72",6,"severe","75+ years",61,16.7123287671233
"73",7,"nonsevere","0-17 years",31184,2866.17647058824
"74",7,"nonsevere","18-29 years",22598,2878.72611464968
"75",7,"nonsevere","30-49 years",9066,691.797024036627
"76",7,"nonsevere","50-64 years",4938,528.693790149893
"77",7,"nonsevere","65-74 years",2949,569.855072463768
"78",7,"nonsevere","75+ years",3021,827.671232876712
"79",7,"severe","0-17 years",0,0
"80",7,"severe","18-29 years",7,0.89171974522293
"81",7,"severe","30-49 years",5,0.381533765738268
"82",7,"severe","50-64 years",17,1.82012847965739
"83",7,"severe","65-74 years",28,5.41062801932367
"84",7,"severe","75+ years",63,17.2602739726027
"85",8,"nonsevere","0-17 years",33910,3116.72794117647
"86",8,"nonsevere","18-29 years",24307,3096.43312101911
"87",8,"nonsevere","30-49 years",10128,772.834795879435
"88",8,"nonsevere","50-64 years",5482,586.937901498929
"89",8,"nonsevere","65-74 years",3122,603.285024154589
"90",8,"nonsevere","75+ years",3309,906.575342465753
"91",8,"severe","0-17 years",0,0
"92",8,"severe","18-29 years",4,0.509554140127389
"93",8,"severe","30-49 years",3,0.228920259442961
"94",8,"severe","50-64 years",26,2.78372591006424
"95",8,"severe","65-74 years",26,5.02415458937198
"96",8,"severe","75+ years",82,22.4657534246575
"97",9,"nonsevere","0-17 years",35970,3306.06617647059
"98",9,"nonsevere","18-29 years",25723,3276.8152866242
"99",9,"nonsevere","30-49 years",11080,845.478824876002
"100",9,"nonsevere","50-64 years",6055,648.286937901499
"101",9,"nonsevere","65-74 years",3523,680.772946859903
"102",9,"nonsevere","75+ years",3785,1036.98630136986
"103",9,"severe","0-17 years",0,0
"104",9,"severe","18-29 years",3,0.382165605095541
"105",9,"severe","30-49 years",13,0.991987790919496
"106",9,"severe","50-64 years",22,2.35546038543897
"107",9,"severe","65-74 years",42,8.11594202898551
"108",9,"severe","75+ years",83,22.7397260273973
"109",10,"nonsevere","0-17 years",39599,3639.61397058824
"110",10,"nonsevere","18-29 years",27898,3553.88535031847
"111",10,"nonsevere","30-49 years",12663,966.272415108737
"112",10,"nonsevere","50-64 years",6921,741.006423982869
"113",10,"nonsevere","65-74 years",3990,771.014492753623
"114",10,"nonsevere","75+ years",4223,1156.98630136986
"115",10,"severe","0-17 years",0,0
"116",10,"severe","18-29 years",7,0.89171974522293
"117",10,"severe","30-49 years",13,0.991987790919496
"118",10,"severe","50-64 years",28,2.99785867237687
"119",10,"severe","65-74 years",37,7.14975845410628
"120",10,"severe","75+ years",97,26.5753424657534
"121",11,"nonsevere","0-17 years",41467,3811.30514705882
"122",11,"nonsevere","18-29 years",29630,3774.52229299363
"123",11,"nonsevere","30-49 years",14159,1080.42731781763
"124",11,"nonsevere","50-64 years",7706,825.053533190578
"125",11,"nonsevere","65-74 years",4626,893.913043478261
"126",11,"nonsevere","75+ years",4829,1323.01369863014
"127",11,"severe","0-17 years",0,0
"128",11,"severe","18-29 years",8,1.01910828025478
"129",11,"severe","30-49 years",13,0.991987790919496
"130",11,"severe","50-64 years",30,3.21199143468951
"131",11,"severe","65-74 years",49,9.46859903381642
"132",11,"severe","75+ years",100,27.3972602739726
"133",12,"nonsevere","0-17 years",42177,3876.5625
"134",12,"nonsevere","18-29 years",30498,3885.09554140127
"135",12,"nonsevere","30-49 years",15126,1154.21594811141
"136",12,"nonsevere","50-64 years",8452,904.92505353319
"137",12,"nonsevere","65-74 years",5153,995.748792270531
"138",12,"nonsevere","75+ years",5270,1443.83561643836
