"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",8709,800.459558823529
"2",1,"nonsevere","18-29 years",4923,627.133757961783
"3",1,"nonsevere","30-49 years",1861,142.006867607783
"4",1,"nonsevere","50-64 years",982,105.139186295503
"5",1,"nonsevere","65-74 years",684,132.173913043478
"6",1,"nonsevere","75+ years",742,203.287671232877
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",1,0.127388535031847
"9",1,"severe","30-49 years",1,0.0763067531476536
"10",1,"severe","50-64 years",3,0.321199143468951
"11",1,"severe","65-74 years",5,0.966183574879227
"12",1,"severe","75+ years",18,4.93150684931507
"13",2,"nonsevere","0-17 years",11144,1024.26470588235
"14",2,"nonsevere","18-29 years",7515,957.324840764331
"15",2,"nonsevere","30-49 years",2758,210.454025181229
"16",2,"nonsevere","50-64 years",1426,152.676659528908
"17",2,"nonsevere","65-74 years",862,166.570048309179
"18",2,"nonsevere","75+ years",1001,274.246575342466
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",3,0.382165605095541
"21",2,"severe","30-49 years",4,0.305227012590614
"22",2,"severe","50-64 years",6,0.642398286937902
"23",2,"severe","65-74 years",11,2.1256038647343
"24",2,"severe","75+ years",23,6.3013698630137
"25",3,"nonsevere","0-17 years",14743,1355.05514705882
"26",3,"nonsevere","18-29 years",10617,1352.48407643312
"27",3,"nonsevere","30-49 years",3842,293.170545593285
"28",3,"nonsevere","50-64 years",2109,225.802997858672
"29",3,"nonsevere","65-74 years",1185,228.985507246377
"30",3,"nonsevere","75+ years",1369,375.068493150685
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",4,0.509554140127389
"33",3,"severe","30-49 years",5,0.381533765738268
"34",3,"severe","50-64 years",13,1.39186295503212
"35",3,"severe","65-74 years",9,1.73913043478261
"36",3,"severe","75+ years",23,6.3013698630137
"37",4,"nonsevere","0-17 years",20555,1889.24632352941
"38",4,"nonsevere","18-29 years",14546,1852.99363057325
"39",4,"nonsevere","30-49 years",5630,429.60702022129
"40",4,"nonsevere","50-64 years",2873,307.601713062098
"41",4,"nonsevere","65-74 years",1672,323.091787439614
"42",4,"nonsevere","75+ years",1841,504.383561643836
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",3,0.382165605095541
"45",4,"severe","30-49 years",4,0.305227012590614
"46",4,"severe","50-64 years",16,1.71306209850107
"47",4,"severe","65-74 years",16,3.09178743961353
"48",4,"severe","75+ years",53,14.5205479452055
"49",5,"nonsevere","0-17 years",25235,2319.39338235294
"50",5,"nonsevere","18-29 years",18284,2329.17197452229
"51",5,"nonsevere","30-49 years",7114,542.846241892407
"52",5,"nonsevere","50-64 years",3684,394.432548179872
"53",5,"nonsevere","65-74 years",2139,413.333333333333
"54",5,"nonsevere","75+ years",2361,646.849315068493
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",2,0.254777070063694
"57",5,"severe","30-49 years",2,0.152613506295307
"58",5,"severe","50-64 years",18,1.9271948608137
"59",5,"severe","65-74 years",19,3.67149758454106
"60",5,"severe","75+ years",58,15.8904109589041
"61",6,"nonsevere","0-17 years",28247,2596.23161764706
"62",6,"nonsevere","18-29 years",20090,2559.23566878981
"63",6,"nonsevere","30-49 years",8099,618.008393742846
"64",6,"nonsevere","50-64 years",4201,449.785867237687
"65",6,"nonsevere","65-74 years",2541,491.014492753623
"66",6,"nonsevere","75+ years",2753,754.246575342466
"67",6,"severe","0-17 years",0,0
"68",6,"severe","18-29 years",3,0.382165605095541
"69",6,"severe","30-49 years",8,0.610454025181228
"70",6,"severe","50-64 years",17,1.82012847965739
"71",6,"severe","65-74 years",18,3.47826086956522
"72",6,"severe","75+ years",67,18.3561643835616
"73",7,"nonsevere","0-17 years",31042,2853.125
"74",7,"nonsevere","18-29 years",22196,2827.51592356688
"75",7,"nonsevere","30-49 years",9069,692.02594429607
"76",7,"nonsevere","50-64 years",4790,512.847965738758
"77",7,"nonsevere","65-74 years",2819,544.734299516908
"78",7,"nonsevere","75+ years",3007,823.835616438356
"79",7,"severe","0-17 years",0,0
"80",7,"severe","18-29 years",4,0.509554140127389
"81",7,"severe","30-49 years",8,0.610454025181228
"82",7,"severe","50-64 years",14,1.49892933618844
"83",7,"severe","65-74 years",26,5.02415458937198
"84",7,"severe","75+ years",65,17.8082191780822
"85",8,"nonsevere","0-17 years",33418,3071.50735294118
"86",8,"nonsevere","18-29 years",24004,3057.83439490446
"87",8,"nonsevere","30-49 years",9974,761.083555894697
"88",8,"nonsevere","50-64 years",5356,573.447537473233
"89",8,"nonsevere","65-74 years",3171,612.753623188406
"90",8,"nonsevere","75+ years",3248,889.86301369863
"91",8,"severe","0-17 years",0,0
"92",8,"severe","18-29 years",7,0.89171974522293
"93",8,"severe","30-49 years",8,0.610454025181228
"94",8,"severe","50-64 years",17,1.82012847965739
"95",8,"severe","65-74 years",28,5.41062801932367
"96",8,"severe","75+ years",51,13.972602739726
"97",9,"nonsevere","0-17 years",35327,3246.96691176471
"98",9,"nonsevere","18-29 years",25147,3203.43949044586
"99",9,"nonsevere","30-49 years",10904,832.048836322015
"100",9,"nonsevere","50-64 years",5879,629.443254817987
"101",9,"nonsevere","65-74 years",3480,672.463768115942
"102",9,"nonsevere","75+ years",3690,1010.95890410959
"103",9,"severe","0-17 years",0,0
"104",9,"severe","18-29 years",7,0.89171974522293
"105",9,"severe","30-49 years",12,0.915681037771843
"106",9,"severe","50-64 years",28,2.99785867237687
"107",9,"severe","65-74 years",39,7.53623188405797
"108",9,"severe","75+ years",80,21.9178082191781
"109",10,"nonsevere","0-17 years",38416,3530.88235294118
"110",10,"nonsevere","18-29 years",27564,3511.33757961783
"111",10,"nonsevere","30-49 years",12498,953.681800839374
"112",10,"nonsevere","50-64 years",6868,735.331905781585
"113",10,"nonsevere","65-74 years",4043,781.256038647343
"114",10,"nonsevere","75+ years",4213,1154.24657534247
"115",10,"severe","0-17 years",0,0
"116",10,"severe","18-29 years",7,0.89171974522293
"117",10,"severe","30-49 years",17,1.29721480351011
"118",10,"severe","50-64 years",35,3.74732334047109
"119",10,"severe","65-74 years",37,7.14975845410628
"120",10,"severe","75+ years",86,23.5616438356164
"121",11,"nonsevere","0-17 years",40576,3729.41176470588
"122",11,"nonsevere","18-29 years",29732,3787.51592356688
"123",11,"nonsevere","30-49 years",13775,1051.12552460893
"124",11,"nonsevere","50-64 years",7624,816.27408993576
"125",11,"nonsevere","65-74 years",4597,888.309178743961
"126",11,"nonsevere","75+ years",4865,1332.87671232877
"127",11,"severe","0-17 years",0,0
"128",11,"severe","18-29 years",6,0.764331210191083
"129",11,"severe","30-49 years",12,0.915681037771843
"130",11,"severe","50-64 years",34,3.64025695931477
"131",11,"severe","65-74 years",43,8.30917874396135
"132",11,"severe","75+ years",105,28.7671232876712
"133",12,"nonsevere","0-17 years",41228,3789.33823529412
"134",12,"nonsevere","18-29 years",30138,3839.23566878981
"135",12,"nonsevere","30-49 years",14824,1131.17130866082
"136",12,"nonsevere","50-64 years",8078,864.882226980728
"137",12,"nonsevere","65-74 years",4912,949.178743961353
"138",12,"nonsevere","75+ years",5085,1393.15068493151
"139",12,"severe","0-17 years",0,0
"140",12,"severe","18-29 years",7,0.89171974522293
"141",12,"severe","30-49 years",22,1.67874856924838
"142",12,"severe","50-64 years",34,3.64025695931477
"143",12,"severe","65-74 years",47,9.08212560386473
"144",12,"severe","75+ years",95,26.027397260274
"145",13,"nonsevere","0-17 years",40395,3712.77573529412
"146",13,"nonsevere","18-29 years",29558,3765.35031847134
"147",13,"nonsevere","30-49 years",15098,1152.07935902327
"148",13,"nonsevere","50-64 years",8536,913.918629550321
"149",13,"nonsevere","65-74 years",4870,941.062801932367
"150",13,"nonsevere","75+ years",5209,1427.12328767123
"151",13,"severe","0-17 years",0,0
"152",13,"severe","18-29 years",8,1.01910828025478
"153",13,"severe","30-49 years",18,1.37352155665776
"154",13,"severe","50-64 years",36,3.85438972162741
"155",13,"severe","65-74 years",45,8.69565217391304
"156",13,"severe","75+ years",113,30.958904109589
"157",14,"nonsevere","0-17 years",38580,3545.95588235294
"158",14,"nonsevere","18-29 years",28289,3603.69426751592
"159",14,"nonsevere","30-49 years",15107,1152.7661198016
"160",14,"nonsevere","50-64 years",8650,926.124197002141
